SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
PZA03150.3,4,222233027,0.844920202087057,0.241935483870968,279,0.259636524014069,0.259739734419056,0.986281049525546,0.273697238217665
PZA03028.5,1,150749370,0.844961637916538,0.0842293906810035,279,0.259636524014069,0.259739678560526,0.986281049525546,-0.387946692784226
PZA03182.5,8,152155087,0.845011420872669,0.410394265232975,279,0.259636524014069,0.259739611470222,0.986281049525546,-0.256523028694005
PZA00112.4,5,13664643,0.845291368172244,0.424731182795699,279,0.259636524014069,0.259739234619543,0.986281049525546,0.256225453191604
PHM12749.13,8,155071379,0.845347483740762,0.365591397849462,279,0.259636524014069,0.259739159165851,0.986281049525546,-0.260818574395955
PZA03429.1,10,148907116,0.845478355717551,0.0770609318996416,279,0.259636524014069,0.259738983305613,0.986281049525546,-0.608953190082957
PZA03154.4,3,202364106,0.845494538501119,0.449820788530466,279,0.259636524014069,0.259738961570747,0.986281049525546,0.291864670179336
PZA03755.2,4,236401862,0.84556594406554,0.195340501792115,279,0.259636524014069,0.259738865695534,0.986281049525546,0.297125282628301
PZA02269.4,1,252721946,0.845827669834757,0.240143369175627,279,0.259636524014069,0.259738514678546,0.986281049525546,-0.290456105081603
PZA03328.2,2,37328339,0.846374406912672,0.121863799283154,279,0.259636524014069,0.259737783434015,0.986281049525546,0.357548208732965
PZA00675.1,8,161460108,0.846659723452851,0.222222222222222,279,0.259636524014069,0.259737402915716,0.986281049525546,0.322708293320886
PZA03271.1,4,216812238,0.846687491652985,0.376344086021505,279,0.259636524014069,0.25973736592177,0.986281049525546,0.2576057741162
PZA00118.5,8,126155082,0.847179051832307,0.164874551971326,279,0.259636524014069,0.259736712210046,0.986281049525546,-0.37512675215811
PZA03588.2,6,25189392,0.847972120459724,0.182795698924731,279,0.259636524014069,0.259735662178685,0.986281049525546,0.328874009878803
te1.4,3,163617645,0.848075492986893,0.369175627240143,279,0.259636524014069,0.259735525734912,0.986281049525546,0.255896918295718
PZA03218.2,1,206590497,0.848420296947706,0.134408602150538,279,0.259636524014069,0.259735071324623,0.986281049525546,-0.382077212929744
PZA02824.3,3,217329647,0.849073484087794,0.102150537634409,279,0.259636524014069,0.259734213472553,0.986281049525546,0.387523164811284
PZA00132.17,7,33979080,0.849420017862354,0.188172043010753,279,0.259636524014069,0.259733759936263,0.986281049525546,-0.316202581381276
PZB01689.1,4,129831216,0.849446421882793,0.426523297491039,279,0.259636524014069,0.259733725424057,0.986281049525546,-0.25587714049226
PZB02171.1,1,216988578,0.849478966922466,0.292114695340502,279,0.259636524014069,0.259733682893772,0.986281049525546,-0.260918623343258
PZB01308.1,6,144744486,0.849819762506489,0.21326164874552,279,0.259636524014069,0.259733238116789,0.986281049525546,0.322129859138158
PZA00613.22,2,4180789,0.850088635029574,0.331541218637993,279,0.259636524014069,0.259732887953587,0.986281049525546,-0.277782398086401
PZA03544.2,7,157154780,0.850521439035452,0.439068100358423,279,0.259636524014069,0.259732325677619,0.986281049525546,-0.241513498912752
PZA02952.7,3,194250404,0.851575881372513,0.163082437275986,279,0.259636524014069,0.25973096293272,0.986281049525546,0.330200096931776
PZA00865.1,5,9279776,0.851674271379351,0.241935483870968,279,0.259636524014069,0.259730836290492,0.986281049525546,-0.25714373703704
PZB02145.1,2,3173529,0.851982726452939,0.43010752688172,279,0.259636524014069,0.259730439834071,0.986281049525546,-0.255252785692335
PZA03753.3,4,73311260,0.853235178182568,0.127240143369176,279,0.259636524014069,0.259728838937367,0.986281049525546,0.411153998940875
PZB01632.1,5,123268841,0.8534835614447,0.112903225806452,279,0.259636524014069,0.259728523142872,0.986281049525546,0.353436484923094
PZD00027.2,3,169757331,0.853630824406,0.387096774193548,279,0.259636524014069,0.25972833617698,0.986281049525546,0.241912597428836
abph1.3,2,27404343,0.854131135816328,0.157706093189964,279,0.259636524014069,0.25972770244775,0.986281049525546,0.32211363527955
PZB00711.2,6,80877173,0.854724088974448,0.0913978494623656,279,0.259636524014069,0.259726954310128,0.986281049525546,0.434923294655164
PZB00232.2,5,63418190,0.854761645889977,0.329749103942652,279,0.259636524014069,0.25972690703131,0.986281049525546,-0.278611843628426
PZA01715.2,9,142948449,0.855001252487822,0.480286738351254,279,0.259636524014069,0.259726605701463,0.986281049525546,0.220809642612636
PZA03654.1,4,159984727,0.855183658183257,0.277777777777778,279,0.259636524014069,0.259726376656235,0.986281049525546,-0.277445877412902
PZB00188.2,5,10055420,0.855183737579921,0.0878136200716846,279,0.259636524014069,0.259726376556604,0.986281049525546,-0.38088339050816
PZA00382.17,6,118741714,0.855234018368337,0.21326164874552,279,0.259636524014069,0.259726313472473,0.986281049525546,-0.348886454745127
PZB01077.7,1,202619562,0.855285809168528,0.116487455197133,279,0.259636524014069,0.259726248517765,0.986281049525546,0.363963359202756
PZA02235.14,9,132119630,0.856150571075594,0.335125448028674,279,0.259636524014069,0.259725167542964,0.986281049525546,0.243981183120354
PZA00618.21,3,189138003,0.856384975246638,0.0663082437275986,279,0.259636524014069,0.259724875697508,0.986281049525546,0.469378509476584
PZA00401.11,5,55324334,0.856636893779357,0.258064516129032,279,0.259636524014069,0.25972456259989,0.986281049525546,-0.256300100886818
PZA03243.3,1,44531888,0.856843200171286,0.413978494623656,279,0.259636524014069,0.259724306618933,0.986281049525546,-0.264455018111278
PZA00047.2,3,203908761,0.85691171742916,0.200716845878136,279,0.259636524014069,0.259724221689192,0.986281049525546,0.284152262509139
PZA03153.2,8,151468480,0.85709744828046,0.252688172043011,279,0.259636524014069,0.259723991682227,0.986281049525546,0.281625640870345
PZA00588.2,9,59789931,0.857384223139996,0.365591397849462,279,0.259636524014069,0.259723637155987,0.986281049525546,-0.25135041578622
PHM8909.12,6,91883155,0.857651018063854,0.345878136200717,279,0.259636524014069,0.259723307997404,0.986281049525546,0.252077438596245
PZB01021.4,4,216310366,0.857796217406014,0.0519713261648745,279,0.259636524014069,0.259723129127801,0.986281049525546,-0.489006330565203
PZA03527.2,3,5748362,0.857831052163713,0.206093189964158,279,0.259636524014069,0.259723086243544,0.986281049525546,0.260672123237839
PZA03686.1,1,201677675,0.858004440473091,0.152329749103943,279,0.259636524014069,0.25972287295233,0.986281049525546,0.288397910271314
PZB01963.6,9,24376844,0.858462274336088,0.225806451612903,279,0.259636524014069,0.259722311059484,0.986281049525546,-0.303153450884565
PZA03673.2,1,49531663,0.858913162768271,0.198924731182796,279,0.259636524014069,0.259721759540426,0.986281049525546,0.28261479048615
PZB01964.4,3,27198692,0.859630450179645,0.0967741935483871,279,0.259636524014069,0.259720885947657,0.986281049525546,-0.41783755520737
PZA02894.1,5,945545,0.85974605796381,0.317204301075269,279,0.259636524014069,0.259720745581904,0.986281049525546,-0.229715758854439
PHM15501.9,7,32876504,0.859868163528394,0.274193548387097,279,0.259636524014069,0.259720597457728,0.986281049525546,-0.256661189468048
PZA03580.4,1,175158988,0.860088725796964,0.157706093189964,279,0.259636524014069,0.259720330238175,0.986281049525546,-0.321701464192529
PZA02820.16,5,200813185,0.860226512689176,0.28673835125448,279,0.259636524014069,0.259720163526719,0.986281049525546,0.266333559684711
PZA00143.5,3,224903492,0.860249207014098,0.125448028673835,279,0.259636524014069,0.259720136084762,0.986281049525546,-0.318525848728385
PZB00037.3,3,120915712,0.860508677797907,0.304659498207885,279,0.259636524014069,0.259719822662907,0.986281049525546,0.273242394815043
PZA01029.1,6,114031392,0.861147101045325,0.32258064516129,279,0.259636524014069,0.259719054076901,0.986281049525546,0.237109900129298
PZA00409.15,10,62062890,0.861367556012244,0.17741935483871,279,0.259636524014069,0.259718789528087,0.986281049525546,0.284791117677798
PZA00386.2,7,164941881,0.861486985897574,0.270609318996416,279,0.259636524014069,0.259718646393468,0.986281049525546,-0.257878867448596
PZA00229.7,8,161988861,0.861758361414749,0.150537634408602,279,0.259636524014069,0.25971832163216,0.986281049525546,-0.285196343548535
PZA03120.1,6,57774238,0.862930509866594,0.318996415770609,279,0.259636524014069,0.259716926509602,0.986281049525546,-0.236049912709234
PZB02053.1,4,116875947,0.863352969492931,0.103942652329749,279,0.259636524014069,0.259716426716732,0.986281049525546,0.352965197453386
PZA00008.1,2,11924901,0.863472872344013,0.134408602150538,279,0.259636524014069,0.259716285157438,0.986281049525546,0.315894596747057
PZA01280.2,2,149428645,0.863503847022104,0.408602150537634,279,0.259636524014069,0.259716248609226,0.986281049525546,-0.214718014788929
PZA01779.1,5,81227637,0.863640523060517,0.267025089605735,279,0.259636524014069,0.2597160874429,0.986281049525546,-0.247553083113189
bt2.4,4,66288635,0.863931745986467,0.0663082437275986,279,0.259636524014069,0.259715744597198,0.986281049525546,-0.415997246003826
abph1.15,2,27403986,0.864091981559903,0.478494623655914,279,0.259636524014069,0.25971555628296,0.986281049525546,-0.228095447217328
PZA03630.1,1,219401036,0.864441597067243,0.310035842293907,279,0.259636524014069,0.259715146203749,0.986281049525546,0.236706851098006
PZA00417.3,8,60100774,0.864464467584941,0.197132616487455,279,0.259636524014069,0.259715119416186,0.986281049525546,0.297573168368558
PZA00515.10,2,169265278,0.865310014590682,0.288530465949821,279,0.259636524014069,0.259714132348678,0.986281049525546,-0.232043109632087
PZB00223.2,5,19973210,0.865339746898334,0.161290322580645,279,0.259636524014069,0.259714097756838,0.986281049525546,-0.276362796896166
PZA03243.2,1,44532330,0.865542175268945,0.293906810035842,279,0.259636524014069,0.259713862453888,0.986281049525546,0.28776759099685
PZA03613.1,1,2914171,0.866587761435124,0.252688172043011,279,0.259636524014069,0.259712652916653,0.986375384431447,-0.25629790620485
PZA03151.1,6,162212191,0.866626413033532,0.478494623655914,279,0.259636524014069,0.259712608392278,0.986375384431447,0.212556456232562
PZA03290.3,6,9243743,0.866926760849684,0.0967741935483871,279,0.259636524014069,0.25971226286556,0.986375384431447,-0.370414759569712
PZA03568.2,2,27790401,0.867106562130686,0.209677419354839,279,0.259636524014069,0.259712056405116,0.986375384431447,-0.283060471133354
PZB00451.1,3,120915995,0.86917923852054,0.308243727598566,279,0.259636524014069,0.259709697320313,0.987626215038205,-0.256505207531859
PZA03696.1,8,155570656,0.869649659625521,0.229390681003584,279,0.259636524014069,0.259709167248501,0.987626215038205,-0.252007822074432
PZA03705.1,4,73178489,0.869995766060863,0.134408602150538,279,0.259636524014069,0.259708778518421,0.987626215038205,0.355073069258765
PZB01658.2,6,102953670,0.87109246147493,0.274193548387097,279,0.259636524014069,0.259707553834255,0.987626215038205,0.220861433324785
PZA02606.1,6,82066399,0.871475744313279,0.370967741935484,279,0.259636524014069,0.259707128354525,0.987626215038205,-0.214115267222695
PZA03193.1,1,212307274,0.871568837369259,0.471326164874552,279,0.259636524014069,0.259707025210545,0.987626215038205,0.205960785659101
PZA02386.2,7,154594107,0.872791759849088,0.109318996415771,279,0.259636524014069,0.25970567743579,0.987626215038205,-0.343760437279713
PZB01083.3,7,4242439,0.872807553900891,0.297491039426523,279,0.259636524014069,0.259705660116549,0.987626215038205,0.224163537566227
PZA02514.1,3,216915474,0.872926113587559,0.0878136200716846,279,0.259636524014069,0.259705530178912,0.987626215038205,-0.427555942579829
PZA03270.2,4,76122802,0.873340351620665,0.200716845878136,279,0.259636524014069,0.259705077171325,0.987626215038205,-0.270910739962119
PZA03706.1,4,73077404,0.873964865934837,0.136200716845878,279,0.259636524014069,0.259704397098819,0.987626215038205,-0.349241143765084
PZA02705.1,4,33860915,0.873969537331635,0.132616487455197,279,0.259636524014069,0.259704392024943,0.987626215038205,-0.316452815474918
PZA03562.1,4,86798226,0.874156791728797,0.120071684587814,279,0.259636524014069,0.259704188797114,0.987626215038205,0.302727787483946
PZA01210.1,7,75099046,0.87477635563134,0.379928315412186,279,0.259636524014069,0.259703518608921,0.987626215038205,-0.200733482155272
PHM9695.8,8,12401723,0.874993390454447,0.448028673835125,279,0.259636524014069,0.25970328464883,0.987626215038205,0.191678857850548
PZA00732.5,2,1174310,0.875217737613224,0.089605734767025,279,0.259636524014069,0.259703043246991,0.987626215038205,-0.330896266478703
PZA03742.2,1,44535266,0.876056400239715,0.301075268817204,279,0.259636524014069,0.259702144797446,0.987626215038205,-0.259113434480327
PZA00912.2,9,145148200,0.876110462842372,0.267025089605735,279,0.259636524014069,0.259702087095531,0.987626215038205,-0.253800305972845
PZA00674.3,5,168637658,0.876527466624059,0.267025089605735,279,0.259636524014069,0.259701642894104,0.987626215038205,0.222846047886179
PZA02147.1,4,143945759,0.877003657033727,0.216845878136201,279,0.259636524014069,0.259701137536995,0.987626215038205,0.269096378717336
PZA03407.4,1,91392609,0.877008004171614,0.0537634408602151,279,0.259636524014069,0.25970113293288,0.987626215038205,0.428670336139007
PZA03005.9,8,133748608,0.877193087722626,0.487455197132616,279,0.259636524014069,0.259700937064144,0.987626215038205,0.195528692930509
PZD00097.1,1,23267335,0.877238586173065,0.433691756272401,279,0.259636524014069,0.259700888961035,0.987626215038205,0.196656144630197
PZA02209.2,5,180428220,0.877498409168917,0.413978494623656,279,0.259636524014069,0.25970061461642,0.987626215038205,-0.187696079024619
PZA02274.1,7,169955290,0.878204134918967,0.118279569892473,279,0.259636524014069,0.259699872474589,0.987626215038205,0.350981481207555
PZA03687.1,7,40409236,0.878212745356301,0.268817204301075,279,0.259636524014069,0.259699863447164,0.987626215038205,0.223131673078342
PZA03638.1,8,118438296,0.879478241564306,0.202508960573477,279,0.259636524014069,0.259698543822936,0.987626215038205,0.256243026140055
PZA00703.1,1,294674358,0.879702480175549,0.446236559139785,279,0.259636524014069,0.259698311475527,0.987626215038205,-0.206248394883687
PHM14475.7,1,256245118,0.880387622658821,0.491039426523298,279,0.259636524014069,0.259697604320567,0.987626215038205,0.179119998213508
PZB01301.5,10,9748559,0.880547620754521,0.351254480286738,279,0.259636524014069,0.259697439781547,0.987626215038205,-0.209907079156267
PZA00508.2,3,11895612,0.880773862007767,0.449820788530466,279,0.259636524014069,0.259697207506657,0.987626215038205,-0.18677480096585
PZA03569.2,10,138760685,0.88077550279839,0.0681003584229391,279,0.259636524014069,0.259697205823767,0.987626215038205,-0.340802578109248
PZA03672.1,1,49533656,0.88126859225306,0.1415770609319,279,0.259636524014069,0.259696701163142,0.987626215038205,-0.2636367488019
PZA02035.5,7,2585198,0.881547351501942,0.0681003584229391,279,0.259636524014069,0.259696416815617,0.987626215038205,0.334198819381939
PZB00700.1,8,163492031,0.881575215285075,0.0627240143369176,279,0.259636524014069,0.259696388431094,0.987626215038205,0.380297138141671
PZB01227.1,1,288441342,0.8817395980823,0.435483870967742,279,0.259636524014069,0.259696221116161,0.987626215038205,-0.203048847967125
PZB00761.2,9,83960023,0.881928328712299,0.109318996415771,279,0.259636524014069,0.259696029314239,0.987626215038205,-0.344591705832727
PZB00237.2,1,240501065,0.882387696700965,0.078853046594982,279,0.259636524014069,0.259695563788996,0.987725277980105,0.346218220360697
PZA00498.3,8,48775756,0.882974744596481,0.42831541218638,279,0.259636524014069,0.259694971591604,0.987967119689256,-0.203046508002558
PZB01725.2,1,266953775,0.88359152731574,0.224014336917563,279,0.259636524014069,0.259694352683851,0.988242014801267,-0.209384223381505
PZA02965.13,5,163580663,0.884205687262041,0.129032258064516,279,0.259636524014069,0.259693739751405,0.988513746926455,-0.280983048526537
PZB01457.3,3,212726119,0.885231007616431,0.419354838709677,279,0.259636524014069,0.259692723910635,0.988705030878547,0.19282360881877
PZA00695.2,7,165518317,0.88577321221101,0.469534050179211,279,0.259636524014069,0.259692190473795,0.988705030878547,-0.20002075361856
PZA02114.1,1,56175806,0.885960122132656,0.0913978494623656,279,0.259636524014069,0.259692007188116,0.988705030878547,0.425077418778073
PZA02853.10,10,25965887,0.886734322064272,0.0878136200716846,279,0.259636524014069,0.259691251284852,0.988705030878547,-0.324878088036755
PZA02938.5,4,75728833,0.886913898682587,0.211469534050179,279,0.259636524014069,0.259691076708037,0.988705030878547,0.225404875555569
PZA00191.5,5,2123914,0.887175878208124,0.440860215053763,279,0.259636524014069,0.259690822532948,0.988705030878547,0.186985534022085
PZA00316.9,3,223513444,0.889058043819916,0.317204301075269,279,0.259636524014069,0.259689014232413,0.988705030878547,-0.188386409227974
PZA03093.10,1,8075572,0.889858760626804,0.494623655913978,279,0.259636524014069,0.259688254405412,0.988705030878547,0.168204298898956
PZB02422.1,9,59789379,0.890513355119281,0.129032258064516,279,0.259636524014069,0.259687637433171,0.988705030878547,0.272967419108795
PZA03278.2,2,128574019,0.890712280762039,0.288530465949821,279,0.259636524014069,0.25968745068788,0.988705030878547,0.187735756196219
PZA02993.6,10,106620041,0.89091227235351,0.222222222222222,279,0.259636524014069,0.259687263292953,0.988705030878547,-0.215489808692269
PZA03604.2,10,141831736,0.89109959351893,0.397849462365591,279,0.259636524014069,0.259687088089593,0.988705030878547,-0.208487342953447
PZA00259.1,2,11678938,0.891228156902763,0.422939068100358,279,0.259636524014069,0.259686968021622,0.988705030878547,0.255085087688883
PZA01473.1,3,32080895,0.892678526340197,0.118279569892473,279,0.259636524014069,0.259685623561878,0.988705030878547,-0.34180808641986
PZA00181.5,1,8366368,0.893041363679482,0.189964157706093,279,0.259636524014069,0.259685290111527,0.988705030878547,0.265766374937016
PZA01608.1,5,158599491,0.893362702873077,0.224014336917563,279,0.259636524014069,0.25968499576415,0.988705030878547,-0.210792259088748
PZA02808.16,2,44606521,0.893380853025113,0.317204301075269,279,0.259636524014069,0.259684979165637,0.988705030878547,-0.180119593615814
PZA00726.7,4,60767994,0.894306823551915,0.349462365591398,279,0.259636524014069,0.259684136194447,0.988705030878547,0.204238688167834
PZA01060.1,5,216431558,0.894468051380747,0.383512544802867,279,0.259636524014069,0.259683990187805,0.988705030878547,0.173812932789446
PHM18195.6,10,106780623,0.895243047772084,0.134408602150538,279,0.259636524014069,0.259683291541264,0.988705030878547,-0.260966991098826
PZA03058.16,9,19292964,0.895588463006054,0.467741935483871,279,0.259636524014069,0.259682981852929,0.988705030878547,-0.178665571763986
PZB01057.1,8,169540340,0.896026349541671,0.376344086021505,279,0.259636524014069,0.259682590761996,0.988705030878547,0.247896992728784
PZA03242.1,3,58616503,0.896513238521484,0.326164874551971,279,0.259636524014069,0.25968215787947,0.988705030878547,-0.170218005505831
PZA02453.1,2,219554914,0.896659713888363,0.274193548387097,279,0.259636524014069,0.25968202805802,0.988705030878547,-0.182513043188749
PZB01638.1,7,169020648,0.896693735857238,0.413978494623656,279,0.259636524014069,0.259681997931185,0.988705030878547,0.171819452241493
PZA00485.2,2,121241431,0.897736574986987,0.32258064516129,279,0.259636524014069,0.259681079405856,0.988705030878547,0.183093278792569
PZB00895.2,1,268370415,0.898026041174638,0.372759856630824,279,0.259636524014069,0.259680826135344,0.988705030878547,-0.175220584452632
PZA00210.1,3,29693561,0.898032166736137,0.455197132616487,279,0.259636524014069,0.25968082078367,0.988705030878547,0.164466300563532
PZA00237.6,2,6041279,0.898141870526233,0.209677419354839,279,0.259636524014069,0.25968072499519,0.988705030878547,-0.194849510882307
PZB01017.5,5,158032820,0.899055460445564,0.136200716845878,279,0.259636524014069,0.259679931381518,0.988705030878547,0.265185614432937
PZA00256.21,7,17397515,0.901671480847706,0.0627240143369176,279,0.259636524014069,0.259677699296653,0.988705030878547,-0.304540001768117
PZA01186.1,8,22423380,0.901727267330015,0.498207885304659,279,0.259636524014069,0.259677652349058,0.988705030878547,0.155243282355968
PZB01114.1,9,60776323,0.901778160397971,0.496415770609319,279,0.259636524014069,0.259677609543277,0.988705030878547,0.175003872441209
PZA03522.2,6,87791252,0.901998145250299,0.127240143369176,279,0.259636524014069,0.259677424775944,0.988705030878547,-0.246317387999966
PZB01461.2,4,194092806,0.90215306935254,0.297491039426523,279,0.259636524014069,0.25967729490743,0.988705030878547,-0.162585730713033
PZA03673.1,1,49531723,0.902295059995168,0.21505376344086,279,0.259636524014069,0.259677176064793,0.988705030878547,0.181658415405622
PZB02035.2,2,27403490,0.902381013124453,0.170250896057348,279,0.259636524014069,0.259677104209719,0.988705030878547,-0.200006295980302
PZA00408.7,5,214442805,0.902387820113203,0.152329749103943,279,0.259636524014069,0.259677098521971,0.988705030878547,-0.224280070479182
PZB01017.3,5,158032721,0.902642487414694,0.360215053763441,279,0.259636524014069,0.259676886019179,0.988705030878547,0.161818656567135
PZA00200.9,2,5821159,0.903940392128792,0.0770609318996416,279,0.259636524014069,0.259675811800569,0.988705030878547,0.293576798743928
PZA03180.1,7,162574831,0.904367765492103,0.28673835125448,279,0.259636524014069,0.259675461299626,0.988705030878547,0.164806850722215
PZB01569.8,6,160748709,0.904481457043578,0.408602150537634,279,0.259636524014069,0.259675368326281,0.988705030878547,0.158640837585267
PZA02855.17,3,17184120,0.90454403292776,0.310035842293907,279,0.259636524014069,0.259675317201812,0.988705030878547,0.162906625381993
PZA03049.24,5,88604977,0.905966376008087,0.103942652329749,279,0.259636524014069,0.259674164356061,0.988705030878547,-0.254432025873029
PZB00878.2,4,222331942,0.906907930572701,0.188172043010753,279,0.259636524014069,0.259673410900609,0.988705030878547,-0.201660049243173
PZA00048.1,10,98582149,0.907107163541725,0.453405017921147,279,0.259636524014069,0.259673252459313,0.988705030878547,-0.156125580047387
PZB01394.1,1,285421542,0.907295800246993,0.193548387096774,279,0.259636524014069,0.259673102763345,0.988705030878547,0.18067668824051
PZA03579.1,8,105795685,0.907312096025663,0.240143369175627,279,0.259636524014069,0.259673089846085,0.988705030878547,0.187096136830576
PZA03308.3,4,170217116,0.907424836237247,0.116487455197133,279,0.259636524014069,0.25967300054304,0.988705030878547,0.210950492212717
PZB01083.2,7,4242495,0.907562947531541,0.103942652329749,279,0.259636524014069,0.259672891294039,0.988705030878547,-0.241238690326369
PZB01403.2,1,285273545,0.907597848160508,0.0896057347670251,279,0.259636524014069,0.259672863713178,0.988705030878547,0.262276840917238
PZB01111.6,10,134034875,0.90774300973162,0.193548387096774,279,0.259636524014069,0.259672749110362,0.988705030878547,0.169552349062599
PZA02983.38,7,4244157,0.909081603722589,0.137992831541219,279,0.259636524014069,0.259671700953966,0.988705030878547,-0.196104545936208
PZA01135.1,1,82563962,0.90926873524112,0.172043010752688,279,0.259636524014069,0.259671555666796,0.988705030878547,0.198416209942025
PZA03753.1,4,73310789,0.909669623590797,0.189964157706093,279,0.259636524014069,0.259671245445899,0.988705030878547,-0.202019236678467
PZB01964.1,3,27199765,0.909871202691297,0.396057347670251,279,0.259636524014069,0.259671089985237,0.988705030878547,-0.157416262865468
PZA03054.3,3,31695569,0.909979536271045,0.340501792114695,279,0.259636524014069,0.2596710065828,0.988705030878547,-0.167104313065124
PZA02989.5,2,214339839,0.910080335634863,0.121863799283154,279,0.259636524014069,0.259670929072343,0.988705030878547,-0.222450623671193
PZA00665.6,10,68803444,0.910130203543935,0.118279569892473,279,0.259636524014069,0.259670890758685,0.988705030878547,-0.210529609656717
PZB01977.2,8,17433938,0.91040479721405,0.437275985663082,279,0.259636524014069,0.25967068017482,0.988705030878547,0.145472697329581
PZB01400.1,1,285364096,0.910596973048039,0.146953405017921,279,0.259636524014069,0.259670533186431,0.988705030878547,0.188060881229489
PHM10525.11,8,124752481,0.910600543783152,0.372759856630824,279,0.259636524014069,0.259670530458342,0.988705030878547,0.151799010820469
PZA03660.1,2,173849191,0.910608378061955,0.211469534050179,279,0.259636524014069,0.259670524473235,0.988705030878547,-0.170190675908714
PZB02035.4,2,27403660,0.910616487790409,0.188172043010753,279,0.259636524014069,0.259670518278257,0.988705030878547,-0.175751515056618
PZA03211.3,2,148837564,0.911690902959327,0.313620071684588,279,0.259636524014069,0.259669702591366,0.988705030878547,-0.14859462271383
PZA02643.1,7,128365318,0.911765305835655,0.288530465949821,279,0.259636524014069,0.259669646476602,0.988705030878547,-0.189636745181815
PZA00582.4,6,62407447,0.91178186405643,0.166666666666667,279,0.259636524014069,0.259669633994907,0.988705030878547,-0.179300004084112
PZB00901.3,2,9401316,0.913194589143824,0.365591397849462,279,0.259636524014069,0.259668577839664,0.988705030878547,-0.152015726986548
PZA03074.27,1,201295773,0.913339909874437,0.193548387096774,279,0.259636524014069,0.259668470180368,0.988705030878547,0.191412762504996
PZB01227.3,1,288441116,0.913859151139361,0.189964157706093,279,0.259636524014069,0.25966808700316,0.988705030878547,0.18982318011777
PZA03449.4,6,164631981,0.914372352269615,0.0752688172043011,279,0.259636524014069,0.259667710581578,0.988705030878547,0.229072957045787
PZA03536.2,4,107751403,0.914512347700758,0.132616487455197,279,0.259636524014069,0.259667608294615,0.988705030878547,0.218668096239639
PZB01107.2,8,162012202,0.914722342200711,0.188172043010753,279,0.259636524014069,0.259667455181861,0.988705030878547,-0.167019628673557
PZA01999.3,9,23217376,0.915762942627883,0.123655913978495,279,0.259636524014069,0.25966670209283,0.988705030878547,0.200044468541478
tb1.18,1,264847469,0.91578563679495,0.123655913978495,279,0.259636524014069,0.259666685773499,0.988705030878547,-0.210818205633814
PZA02272.3,2,9917183,0.916526660435938,0.349462365591398,279,0.259636524014069,0.259666155356782,0.988705030878547,-0.143514837847704
PZA03381.2,8,43848287,0.916645600532893,0.197132616487455,279,0.259636524014069,0.259666070663825,0.988705030878547,0.181686201268803
su1.3,4,41188938,0.916883477261716,0.0627240143369176,279,0.259636524014069,0.259665901647988,0.988705030878547,-0.297184790204909
PZD00055.2,9,142271439,0.91715114474641,0.0591397849462365,279,0.259636524014069,0.259665712051262,0.988705030878547,0.261655459395797
PZA03041.8,6,115280978,0.917225823443196,0.39247311827957,279,0.259636524014069,0.259665659264855,0.988705030878547,0.137984980648582
PZB00793.2,2,20722655,0.918819928932506,0.267025089605735,279,0.259636524014069,0.259664543991413,0.988705030878547,-0.148225966694895
PZA03153.3,8,151468701,0.919283321992251,0.365591397849462,279,0.259636524014069,0.259664223916336,0.988705030878547,0.135448209185654
PZB01273.2,1,56885823,0.919527403108755,0.275985663082437,279,0.259636524014069,0.259664056071413,0.988705030878547,-0.137132979386166
PZA02985.5,1,262339533,0.919860048458691,0.448028673835125,279,0.259636524014069,0.259663828154021,0.988705030878547,0.13866568901517
PZA01741.1,8,156061850,0.920066358492306,0.254480286738351,279,0.259636524014069,0.259663687278126,0.988705030878547,-0.159195998198754
PZA03637.3,8,118439827,0.920498108232475,0.207885304659498,279,0.259636524014069,0.2596633936549,0.988705030878547,-0.165047832558713
PZA01327.1,5,15056528,0.920613007649153,0.46594982078853,279,0.259636524014069,0.259663315785915,0.988705030878547,0.129578236551339
PZA00365.3,2,1221350,0.920682262957706,0.451612903225806,279,0.259636524014069,0.259663268905724,0.988705030878547,-0.131981099925952
PHM14046.9,8,169471006,0.921109513783983,0.258064516129032,279,0.259636524014069,0.259662980608594,0.988705030878547,-0.148923925509791
PZA02808.12,2,44606596,0.921113709299774,0.057347670250896,279,0.259636524014069,0.259662977785397,0.988705030878547,-0.240744091257739
PZA03653.1,4,159982180,0.921238540217257,0.270609318996416,279,0.259636524014069,0.259662893855265,0.988705030878547,-0.147448800934399
PZA03356.1,5,66971925,0.9215550358667,0.148745519713262,279,0.259636524014069,0.259662681662763,0.988705030878547,-0.185543757108377
PZA00281.1,5,9965510,0.921741579594414,0.469534050179211,279,0.259636524014069,0.259662557001118,0.988705030878547,-0.122651988513809
PZA03663.1,1,14463283,0.922499443906091,0.424731182795699,279,0.259636524014069,0.259662053634413,0.988705030878547,-0.128555700852445
PZA02944.12,3,159253652,0.922819511618472,0.189964157706093,279,0.259636524014069,0.259661842538235,0.988705030878547,0.152640905695591
zap1.7,2,233129136,0.922860303671622,0.263440860215054,279,0.259636524014069,0.259661815697966,0.988705030878547,-0.141766339402409
PZA00381.3,1,237639087,0.923221155238337,0.243727598566308,279,0.259636524014069,0.259661578891322,0.988705030878547,0.143534893663912
